1,2,3,4,5,6,7,8,9,time,delta,,,
63,38,116,1,1,2,2,0,0,12.97274154,1,12.94789436,12.97274154,2607
51,36,114,11,1,1,3,1,0,1.684030255,1,1.655960029,1.684030255,2025
73,0,0,11,1,3,3,0,0,1.769658913,1,1.741613133,1.769658913,2042
58,0,140,10,1,1,3,1,0,6.893106893,1,6.866523911,6.893106893,1475
51,0,503,20,1,3,3,1,0,12.07364065,1,12.04853676,12.07364065,1046
38,0,300,19,0,2,3,0,0,12.4589696,1,12.43397573,12.4589696,1059
35,0,15,0,0,2,3,0,0,4.738119024,1,4.710920771,4.738119024,2723
27,0,0,0,0,2,3,0,0,4.238618524,1,4.211277659,4.238618524,1123
38,7,0,0,0,2,3,0,0,9.276437848,1,9.250535332,9.276437848,1913
71,1562,415,5,1,3,2,0,0,44.59825888,1,44.58244111,44.59825888,2370
67,109,202,5,1,3,3,0,0,12.00228343,1,11.97715917,12.00228343,2478
53,3,2,0,1,1,3,0,0,25.40316826,1,25.38187009,25.40316826,1861
60,0,7,0,1,1,3,0,0,15.88411588,1,15.86009993,15.88411588,2537
40,2,33,3,0,2,3,0,1,10.23262452,1,10.206995,10.23262452,1892
58,0,3,12,1,2,3,1,0,3.796203796,1,3.768736617,3.796203796,2462
42,7,1,4,0,2,3,0,1,17.53960325,1,17.51605996,17.53960325,2804
45,44,578,4,0,2,3,0,0,16.64050235,1,16.61670236,16.64050235,1427
43,0,59,3,0,3,3,0,0,10.41815328,1,10.39257673,10.41815328,2621
65,35,548,8,1,2,3,0,0,17.68231768,1,17.65881513,17.68231768,2517
46,54,26,3,0,3,3,0,1,6.564863708,1,6.538187009,6.564863708,1155
45,113,67,0,0,2,3,0,0,9.59040959,1,9.564596717,9.59040959,2137
38,11,8,2,0,1,3,0,1,2.597402597,1,2.569593148,2.597402597,2250
45,78,27,6,0,2,3,0,0,6.764663908,1,6.738044254,6.764663908,2893
40,217,50,0,0,2,3,0,0,10.3610675,1,10.33547466,10.3610675,1563
37,2,2,3,0,1,3,0,1,8.63422292,1,8.608137045,8.63422292,2948
52,15,127,0,1,1,3,0,0,22.44897959,1,22.42683797,22.44897959,1746
47,0,65,2,0,2,2,1,1,10.28971029,1,10.26409707,10.28971029,2421
41,66,56,0,0,1,3,0,0,18.6527758,1,18.62955032,18.6527758,2781
46,0,24,0,0,1,3,0,0,50.04995005,1,50.03568879,50.04995005,2013
42,20,61,9,0,1,3,0,1,12.54459826,1,12.51962884,12.54459826,2117
55,1,1,12,1,2,3,0,0,1.641215927,1,1.613133476,1.641215927,2875
42,38,20,0,0,1,2,0,0,20.50806337,1,20.48536759,20.50806337,2569
62,91,89,7,1,2,2,0,0,7.635221921,1,7.608850821,7.635221921,1007
32,20,42,5,0,2,3,1,0,15.37034394,1,15.3461813,15.37034394,1833
45,81,15,8,0,1,3,0,0,42.52889967,1,42.51249108,42.52889967,1535
50,222,13,0,0,1,2,0,0,11.859569,1,11.834404,11.859569,2737
58,1,2,3,1,2,3,0,0,2.897102897,1,2.869379015,2.897102897,1662
54,0,6,10,1,2,3,0,0,1.384329956,1,1.356174161,1.384329956,2891
43,293,37,1,0,1,3,0,1,45.95404595,1,45.93861527,45.95404595,2102
52,202,238,13,1,1,3,0,0,7.406878835,1,7.380442541,7.406878835,1319
38,0,0,4,0,3,3,0,1,7.47823605,1,7.451820128,7.47823605,2511
41,1,58,0,0,1,3,0,0,7.535321821,1,7.508922198,7.535321821,1221
64,0,9,9,1,2,3,0,0,8.491508492,1,8.46538187,8.491508492,2660
35,203,126,23,0,2,3,0,0,13.98601399,1,13.9614561,13.98601399,2360
67,51,4,1,1,2,3,0,0,3.653489368,1,3.625981442,3.653489368,1284
46,14,52,6,0,2,3,0,1,7.221350078,1,7.194860814,7.221350078,2334
66,530,271,0,1,1,3,0,0,25.66005423,1,25.63882941,25.66005423,2747
66,527,370,15,1,2,2,0,0,24.63251035,1,24.61099215,24.63251035,2348
65,152,128,1,1,1,3,0,0,57.65662909,1,57.64453961,57.65662909,2150
57,0,46,10,1,2,3,1,0,3.068360211,1,3.040685225,3.068360211,2768
30,34,26,2,0,2,3,0,1,21.67832168,1,21.65596003,21.67832168,1420
75,34,328,34,1,2,3,0,0,14.44270016,1,14.41827266,14.44270016,2566
71,32,99,3,1,1,3,0,0,38.7755102,1,38.75802998,38.7755102,2387
58,0,0,0,1,2,3,0,0,3.339517625,1,3.311920057,3.339517625,1130
42,1,5,0,0,2,3,0,0,10.37533895,1,10.34975018,10.37533895,2318
39,4,5,0,0,1,2,0,0,7.164264307,1,7.137758744,7.164264307,2900
64,163,277,8,1,1,3,0,0,3.482232054,1,3.454675232,3.482232054,1057
54,0,112,0,1,1,3,0,0,52.87569573,1,52.86224126,52.87569573,2566
33,24,0,0,0,1,3,0,0,2.297702298,1,2.269807281,2.297702298,2570
34,261,103,14,0,3,3,0,0,5.151990866,1,5.124910778,5.151990866,1490
32,3,1,0,0,2,3,0,0,9.775938347,1,9.750178444,9.775938347,2969
59,8,339,7,1,1,3,0,0,2.468959612,1,2.44111349,2.468959612,2214
54,3,3,5,0,2,3,0,0,30.99757385,1,30.97787295,30.99757385,2234
43,56,14,13,0,3,3,0,1,8.63422292,1,8.608137045,8.63422292,1950
47,342,128,1,0,2,3,0,1,23.49079492,1,23.46895075,23.49079492,1096
71,2,110,10,1,2,3,0,0,10.4609676,1,10.43540328,10.4609676,2226
29,7,0,0,0,1,3,0,0,9.561866705,1,9.536045682,9.561866705,2329
52,1000,32,5,0,1,3,0,0,35.45026402,1,35.4318344,35.45026402,1531
69,10,727,4,1,1,3,1,0,11.37433995,1,11.3490364,11.37433995,2616
79,0,6,1,1,2,3,1,0,4.681033252,1,4.653818701,4.681033252,1557
68,394,624,6,1,1,2,0,0,30.02711574,1,30.00713776,30.02711574,2369
60,6,208,10,1,2,3,0,1,2.997002997,1,2.969307637,2.997002997,2429
63,4,430,0,1,1,2,0,0,6.193806194,1,6.167023555,6.193806194,2922
51,10,11,6,0,3,3,0,1,6.422149279,1,6.395431834,6.422149279,1021
50,0,0,17,0,3,3,0,1,5.608677037,1,5.581727338,5.608677037,2221
53,2,1,0,1,2,3,0,0,1.940916227,1,1.912919343,1.940916227,2097
63,136,176,5,1,2,3,0,0,23.37662338,1,23.35474661,23.37662338,2161
70,0,349,0,1,2,3,0,0,5.22334808,1,5.196288365,5.22334808,2008
72,12,1044,5,1,2,3,0,0,4.381332953,1,4.354032834,4.381332953,2747
76,15,147,0,1,1,3,0,0,14.92792921,1,14.90364026,14.92792921,1183
54,781,276,16,1,2,3,0,1,22.90566576,1,22.88365453,22.90566576,1720
52,31,24,0,0,1,3,0,0,15.37034394,1,15.3461813,15.37034394,2939
51,267,168,6,0,3,3,0,1,11.37433995,1,11.3490364,11.37433995,1611
80,102,238,12,1,3,3,0,0,4.966462109,1,4.939329051,4.966462109,2749
37,174,329,8,0,2,3,0,0,11.20308263,1,11.17773019,11.20308263,1738
64,140,15,1,1,1,3,0,0,52.74725275,1,52.7337616,52.74725275,1772
28,19,12,1,0,1,2,0,0,22.03510775,1,22.01284797,22.03510775,2084
46,266,16,4,0,2,2,0,1,64.03596404,1,64.02569593,64.03596404,2056
54,156,94,2,1,1,3,0,0,6.379334951,1,6.352605282,6.379334951,1315
65,104,710,0,1,1,3,0,0,21.33580705,1,21.31334761,21.33580705,1002
41,31,21,3,0,2,3,0,1,33.23819038,1,33.21912919,33.23819038,1563
63,11,55,5,1,2,2,0,0,45.3689168,1,45.35331906,45.3689168,2290
53,0,3,0,1,2,3,0,0,57.11431426,1,57.10206995,57.11431426,1522
57,168,272,0,1,1,3,0,0,23.83330955,1,23.81156317,23.83330955,1239
56,40,178,0,1,3,3,0,0,22.27772228,1,22.25553176,22.27772228,1643
57,50,171,0,1,1,3,0,0,13.78621379,1,13.76159886,13.78621379,1238
58,21,131,0,1,2,3,0,0,15.14200086,1,15.11777302,15.14200086,2100
56,0,0,2,1,2,3,0,0,16.08391608,1,16.05995717,16.08391608,2516
33,0,0,0,0,2,3,0,0,16.66904524,1,16.64525339,16.66904524,2065
56,489,399,0,1,2,3,0,0,7.635221921,1,7.608850821,7.635221921,2493
45,251,25,0,0,1,2,0,0,45.99686028,1,45.98144183,45.99686028,1491
72,913,132,0,1,1,3,0,0,4.46696161,1,4.439685939,4.46696161,2340
57,2,725,0,1,1,3,0,0,4.395604396,1,4.368308351,4.395604396,1437
60,38,30,5,1,2,2,0,0,5.42314828,1,5.39614561,5.42314828,2077
68,166,605,1,1,2,3,0,0,4.895104895,1,4.867951463,4.895104895,1670
56,9,0,9,1,3,3,1,0,3.196803197,1,3.169164882,3.196803197,1475
44,0,0,4,0,1,2,0,1,6.279434851,1,6.25267666,6.279434851,2205
56,116,1968,0,1,1,3,0,0,56.55772799,1,56.54532477,56.55772799,2427
59,86,36,3,1,2,3,0,1,11.3600685,1,11.33476089,11.3600685,1422
46,138,72,0,0,1,3,0,0,30.96903097,1,30.94932191,30.96903097,1218
59,184,96,0,1,2,2,0,0,29.84158698,1,29.82155603,29.84158698,1762
38,83,96,6,0,1,3,0,1,16.81175967,1,16.78800857,16.81175967,2179
64,0,147,4,1,2,2,1,0,40.15984016,1,40.14275517,40.15984016,1754
34,35,54,1,0,1,3,0,1,50.86342229,1,50.84939329,50.86342229,1126
80,623,497,0,1,1,3,0,0,8.662765806,1,8.63668808,8.662765806,2345
60,44,5,0,1,1,3,0,0,41.72969887,1,41.7130621,41.72969887,1174
46,16,5,0,0,1,2,0,0,23.17682318,1,23.15488936,23.17682318,2095
56,17,148,1,1,2,2,0,0,51.16312259,1,51.14917916,51.16312259,1323
48,140,13,3,0,2,3,0,0,6.664763808,1,6.638115632,6.664763808,1276
46,140,493,0,1,2,2,0,0,24.4184387,1,24.39685939,24.4184387,2410
51,33,0,0,0,3,2,0,0,71.14314257,1,71.13490364,71.14314257,1503
46,168,0,4,0,1,3,0,1,8.776937348,1,8.75089222,8.776937348,1550
80,103,270,0,1,2,3,0,0,11.08891109,1,11.06352605,11.08891109,1193
68,23,312,4,1,1,3,1,0,13.91465677,1,13.89007852,13.91465677,2965
33,0,0,14,0,3,3,0,0,21.64977879,1,21.62740899,21.64977879,2769
64,13,243,6,1,1,2,1,0,25.95975453,1,25.93861527,25.95975453,2301
70,577,209,0,1,1,2,0,0,53.46082489,1,53.44753747,53.46082489,2557
38,44,12,1,0,2,2,0,1,51.10603682,1,51.09207709,51.10603682,2185
71,272,911,0,1,2,3,0,0,10.860568,1,10.83511777,10.860568,2382
43,184,52,0,0,2,2,0,0,70.11559869,1,70.10706638,70.11559869,1872
74,99,183,10,1,3,3,0,0,16.21235907,1,16.18843683,16.21235907,1326
65,273,345,0,1,1,2,0,0,16.32653061,1,16.30264097,16.32653061,2427
47,12,6,3,0,3,3,0,1,4.623947481,1,4.596716631,4.623947481,2795
72,10,197,2,1,3,3,0,0,1.15598687,1,1.127765882,1.15598687,1265
56,70,52,1,1,1,2,0,0,14.02882831,1,14.00428266,14.02882831,1298
34,129,30,0,0,1,3,0,0,15.48451548,1,15.46038544,15.48451548,2732
55,124,574,2,1,2,3,0,0,1.940916227,1,1.912919343,1.940916227,2130
39,157,27,4,0,2,3,0,1,33.03839018,1,33.01927195,33.03839018,1247
50,97,102,0,0,2,2,0,0,13.87184244,1,13.84725196,13.87184244,2515
35,59,82,5,0,2,3,0,1,8.591408591,1,8.565310493,8.591408591,2152
57,16,0,4,1,2,3,0,0,9.447695162,1,9.421841542,9.447695162,1025
34,0,0,1,0,1,3,1,1,25.93121165,1,25.91006424,25.93121165,1969
41,255,9,0,0,1,3,0,0,31.46853147,1,31.44896502,31.46853147,1989
79,0,52,11,1,3,3,1,0,0.556586271,1,0.528194147,0.556586271,1996
68,19,113,0,1,2,3,0,0,15.4559726,1,15.4318344,15.4559726,2426
58,109,301,30,1,2,3,0,0,53.8318824,1,53.81870093,53.8318824,2834
78,7,0,0,1,1,3,0,0,24.10446696,1,24.082798,24.10446696,2735
52,0,0,23,1,2,3,0,1,42.04367062,1,42.02712348,42.04367062,1525
53,765,59,7,0,1,2,0,0,48.70843442,1,48.69379015,48.70843442,1698
74,0,0,0,1,3,3,0,0,12.64449836,1,12.61955746,12.64449836,2510
44,649,308,0,0,1,3,0,0,40.75924076,1,40.74232691,40.75924076,1799
48,7,92,1,0,1,3,0,1,25.2176395,1,25.19628837,25.2176395,2781
51,0,0,3,0,2,3,0,1,39.36063936,1,39.3433262,39.36063936,2428
70,409,221,2,1,2,2,0,0,51.67689453,1,51.66309779,51.67689453,1329
52,0,64,0,1,1,2,0,0,45.568717,1,45.5531763,45.568717,1193
44,339,216,0,0,2,3,0,0,3.196803197,1,3.169164882,3.196803197,1576
63,28,0,2,1,2,3,0,0,37.44826602,1,37.43040685,37.44826602,2969
71,52,18,15,1,3,2,0,0,12.74439846,1,12.71948608,12.74439846,1127
73,49,59,6,1,2,3,0,0,2.383330955,1,2.355460385,2.383330955,1364
61,0,0,6,1,2,3,1,0,5.908377337,1,5.881513205,5.908377337,2958
48,4,6,3,1,2,3,0,1,39.2750107,1,39.25767309,39.2750107,2615
53,51,45,0,0,1,3,0,0,51.22020836,1,51.20628123,51.22020836,2692
50,0,4,0,0,1,3,0,0,6.065363208,1,6.038543897,6.065363208,2217
46,48,65,2,0,3,3,0,1,12.08791209,1,12.06281228,12.08791209,2308
54,496,479,0,1,1,3,0,0,31.65406023,1,31.63454675,31.65406023,1624
60,1463,999,0,1,1,3,0,0,51.19166548,1,51.17773019,51.19166548,2003
50,202,0,0,0,1,3,0,0,30.49807336,1,30.47822984,30.49807336,1420
60,3,6,15,1,2,3,0,0,0.613672042,1,0.585296217,0.613672042,1171
47,208,38,0,0,2,3,0,0,12.68731269,1,12.66238401,12.68731269,2736
62,0,3,0,1,1,3,0,0,45.49735978,1,45.48179872,45.49735978,2617
37,0,0,0,0,1,3,0,0,10.40388183,1,10.37830121,10.40388183,1772
38,14,0,4,0,1,3,0,1,18.852576,1,18.82940757,18.852576,2863
40,48,7,0,0,2,3,0,0,6.893106893,1,6.866523911,6.893106893,2853
70,326,203,0,1,2,3,0,0,1.141715427,1,1.113490364,1.141715427,2023
37,243,570,1,0,2,3,0,1,8.391608392,1,8.365453248,8.391608392,1582
29,0,13,0,0,1,3,0,0,29.85585843,1,29.83583155,29.85585843,1777
40,1169,54,0,0,1,3,0,0,14.67104324,1,14.64668094,14.67104324,2583
47,64,8,0,0,1,3,0,0,44.68388754,1,44.66809422,44.68388754,1178
48,13,29,5,0,3,3,0,0,10.97473955,1,10.94932191,10.97473955,1590
38,0,2,0,0,1,3,0,0,10.0613672,1,10.03568879,10.0613672,2679
70,68,128,0,1,1,2,0,0,43.99885828,1,43.98286938,43.99885828,1608
77,693,145,0,1,2,3,0,0,15.14200086,1,15.11777302,15.14200086,1225
62,0,5,0,1,1,2,0,0,64.19294991,1,64.18272662,64.19294991,2425
42,350,185,1,0,2,3,0,1,34.97930641,1,34.96074233,34.97930641,2258
35,7,2,0,0,2,3,0,0,9.875838447,1,9.850107066,9.875838447,2385
79,303,119,3,1,3,3,0,0,19.79449122,1,19.77159172,19.79449122,1908
83,8,0,3,1,2,2,0,0,13.08691309,1,13.0620985,13.08691309,1532
66,0,0,8,1,2,3,1,0,4.638218924,1,4.610992148,4.638218924,1965
70,43,68,5,1,3,3,1,0,18.31026117,1,18.2869379,18.31026117,2384
66,40,47,0,1,1,3,0,0,18.1532753,1,18.12990721,18.1532753,2276
64,541,269,0,1,1,3,0,0,17.28271728,1,17.25910064,17.28271728,2180
80,104,486,0,1,3,3,0,0,11.11745397,1,11.09207709,11.11745397,1251
66,50,428,0,1,2,2,0,0,12.58741259,1,12.56245539,12.58741259,2162
67,2,14,0,1,2,2,0,0,25.37462537,1,25.35331906,25.37462537,1863
74,89,22,8,1,2,3,0,0,36.07820751,1,36.05995717,36.07820751,1256
78,119,207,0,1,2,3,0,0,29.25645783,1,29.23625981,29.25645783,2312
81,33,37,3,1,2,2,1,0,49.50763522,1,49.49321913,49.50763522,2325
68,597,687,0,1,1,3,0,0,29.44198658,1,29.42184154,29.44198658,1066
68,325,301,3,1,1,3,0,0,4.880833452,1,4.853675946,4.880833452,2288
58,177,196,1,1,1,3,0,0,17.88211788,1,17.85867238,17.88211788,1260
69,46,569,4,1,1,2,0,0,53.64635365,1,53.6331192,53.64635365,2612
68,0,1278,0,1,2,3,0,0,29.94148708,1,29.92148465,29.94148708,1241
79,97,323,5,1,2,3,1,0,12.6587698,1,12.63383298,12.6587698,1434
61,0,0,1,1,1,3,0,0,21.29299272,1,21.27052106,21.29299272,2815
75,0,0,0,1,1,2,0,0,17.853575,1,17.83012134,17.853575,2869
81,506,506,0,1,2,3,0,0,24.77522478,1,24.75374732,24.77522478,2359
79,98,158,0,1,1,2,0,0,36.04966462,1,36.03140614,36.04966462,1665
63,0,0,0,1,1,3,0,0,56.9287855,1,56.91648822,56.9287855,1977
75,76,295,0,1,2,3,0,0,28.05765663,1,28.03711635,28.05765663,1495
71,552,394,4,1,2,3,0,0,26.716141,1,26.6952177,26.716141,2378
68,361,236,3,1,1,2,0,0,22.73440845,1,22.71234832,22.73440845,2734
77,13,358,19,1,2,3,0,0,5.837020123,1,5.810135617,5.837020123,2445
45,234,268,1,0,1,2,0,1,70.60082774,1,70.59243398,70.60082774,2437
69,374,410,9,1,2,3,1,0,33.36663337,1,33.34760885,33.36663337,1527
66,24,825,0,1,1,3,0,0,28.68560011,1,28.66523911,28.68560011,1127
67,17,110,0,1,2,3,0,0,21.92093621,1,21.89864383,21.92093621,1307
87,413,581,0,1,3,3,0,0,25.75995433,1,25.73875803,25.75995433,1381
67,236,326,0,1,1,2,0,0,16.0553732,1,16.03140614,16.0553732,1862
79,82,489,0,1,1,3,0,0,41.18738404,1,41.17059243,41.18738404,2702
71,147,56,0,1,3,2,0,0,28.72841444,1,28.70806567,28.72841444,2325
74,209,188,1,1,1,3,1,0,20.89339232,1,20.87080657,20.89339232,2651
87,527,1331,2,1,3,3,0,0,16.42643071,1,16.40256959,16.42643071,2898
46,19,8,0,0,2,3,0,0,23.24818039,1,23.22626695,23.24818039,1512
79,383,51,0,1,1,2,0,0,54.41701156,1,54.40399714,54.41701156,2288
70,581,316,0,1,1,2,0,0,11.37433995,1,11.3490364,11.37433995,2094
73,0,45,6,1,2,3,0,0,9.461966605,1,9.436117059,9.461966605,2580
74,27,195,0,1,2,2,0,0,14.64250036,1,14.61812991,14.64250036,1308
51,2,220,0,1,2,3,0,0,20.32253461,1,20.29978587,20.32253461,2951
37,16,135,0,0,1,3,0,0,15.29898673,1,15.27480371,15.29898673,2586
62,22,29,1,1,2,3,1,0,38.00485229,1,37.98715203,38.00485229,1365
78,0,52,0,1,2,3,0,0,40.4738119,1,40.45681656,40.4738119,1305
77,13,124,0,1,2,3,0,0,12.2591694,1,12.23411849,12.2591694,2122
72,37,392,6,1,3,3,0,0,69.34494077,1,69.33618844,69.34494077,1320
63,31,177,8,1,2,3,0,0,1.641215927,1,1.613133476,1.641215927,1782
67,59,324,10,1,3,2,0,0,12.0593692,1,12.03426124,12.0593692,1300
52,409,221,1,1,2,3,0,1,16.51205937,1,16.4882227,16.51205937,1006
77,47,266,0,1,2,3,0,0,41.72969887,1,41.7130621,41.72969887,2167
79,187,168,1,1,2,2,0,0,28.92821464,1,28.90792291,28.92821464,2093
74,0,0,4,1,2,3,1,0,46.23947481,1,46.22412562,46.23947481,1529
82,77,303,10,1,3,3,1,0,10.67503925,1,10.64953605,10.67503925,2737
74,110,42,7,1,2,2,0,0,18.53860425,1,18.51534618,18.53860425,1687
73,0,0,0,1,2,3,0,0,50.29256458,1,50.27837259,50.29256458,1803
55,812,158,3,0,1,2,0,1,15.74140146,1,15.71734475,15.74140146,1814
56,29,0,0,1,1,3,0,0,40.55944056,1,40.54246966,40.55944056,1288
83,979,488,0,1,2,2,0,0,18.90966177,1,18.88650964,18.90966177,1923
68,366,318,5,1,2,2,1,0,6.621949479,1,6.595289079,6.621949479,2781
82,182,156,0,1,2,2,0,0,51.57699443,1,51.56316916,51.57699443,1482
70,0,0,0,1,1,2,0,0,24.77522478,1,24.75374732,24.77522478,2154
71,587,1225,1,1,3,3,0,0,15.9554731,1,15.93147752,15.9554731,2423
80,875,534,1,1,2,3,0,0,51.84815185,1,51.834404,51.84815185,2761
87,0,92,12,1,2,3,1,0,0.542314828,1,0.51391863,0.542314828,1457
77,136,257,6,1,3,3,0,0,2.897102897,1,2.869379015,2.897102897,2432
54,0,0,0,0,3,3,0,0,22.89139432,1,22.86937901,22.89139432,1297
66,244,49,1,1,1,3,0,0,0.3996004,1,0.371163455,0.3996004,2415
60,184,116,2,1,1,2,0,0,25.8170401,1,25.7958601,25.8170401,2037
80,113,122,8,1,3,3,0,0,11.84529756,1,11.82012848,11.84529756,1522
73,250,334,1,1,1,2,0,0,0.927643785,1,0.899357602,0.927643785,2574
76,674,531,7,1,2,2,0,0,11.88811189,1,11.86295503,11.88811189,1982
65,26,479,6,1,2,3,0,0,16.12673041,1,16.10278373,16.12673041,2235
52,25,31,11,0,3,3,0,1,6.193806194,1,6.167023555,6.193806194,2898
85,331,141,0,1,1,2,0,0,26.47352647,1,26.4525339,26.47352647,2382
70,388,290,0,1,2,2,0,0,40.93049807,1,40.91363312,40.93049807,1782
78,223,675,0,1,1,3,0,0,56.78607107,1,56.77373305,56.78607107,2494
70,552,218,2,1,1,3,0,0,57.0286856,1,57.01641685,57.0286856,2184
75,0,13,3,1,1,3,0,0,0.870558013,1,0.842255532,0.870558013,2889
74,388,90,5,1,2,2,1,0,10.5608677,1,10.53533191,10.5608677,2334
51,187,176,3,0,2,3,0,1,35.29327815,1,35.27480371,35.29327815,1758
86,131,612,0,1,1,3,0,0,14.21435707,1,14.18986438,14.21435707,2954
80,0,0,0,1,1,3,0,0,56.24375624,1,56.23126338,56.24375624,1727
44,57,18,0,0,2,3,0,0,33.70914799,1,33.69022127,33.70914799,2233
78,112,168,1,1,2,3,0,0,36.44926502,1,36.43112063,36.44926502,2351
58,0,0,0,1,1,3,0,0,36.10675039,1,36.08850821,36.10675039,2292
89,38,0,12,1,2,3,0,0,10.1612673,1,10.13561742,10.1612673,1582
78,35,28,3,1,3,3,1,0,24.77522478,1,24.75374732,24.77522478,2017
72,16,63,3,1,3,3,0,0,34.39417725,1,34.37544611,34.39417725,1780
57,299,295,2,1,1,3,0,0,64.99215071,1,64.9821556,64.99215071,2252
74,35,82,1,1,2,2,0,0,45.58298844,1,45.56745182,45.58298844,1495
62,381,3275,0,1,2,3,0,0,37.83359498,1,37.81584582,37.83359498,2067
83,119,966,10,1,3,3,0,0,50.30683602,1,50.29264811,50.30683602,1036
75,83,87,0,1,1,2,0,0,26.58769802,1,26.56673804,26.58769802,1225
69,16,249,0,1,1,2,0,0,9.219352076,1,9.193433262,9.219352076,1749
73,167,142,1,1,2,3,0,0,27.88639931,1,27.86581014,27.88639931,2334
75,5,20,11,1,3,3,1,0,0.128442986,1,0.099928622,0.128442986,1473
71,0,55,0,1,1,3,0,0,70.44384187,1,70.43540328,70.44384187,1813
68,0,0,12,1,1,3,1,0,4.895104895,1,4.867951463,4.895104895,2585
